SourceList,Study,N,Women,Gender,Scan,CoordSys,ROI,FixedRandom,Stimuli,Method,Emotion,Valence,Mode,CogLoad,AffectFocus,ObjectEval,Contrast,x,y,z,p_correction
0,s_Beauregard2001,10,0,male,fMRI,T88,yes,1,film,visual,affect,positive,experience,no,foreground,feeling,19,1,-7,-9,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,51,-66,-9,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,-48,-72,0,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,-24,-84,21,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,30,-70,33,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,27,-57,60,corrected
0,s_Beauregard2001,10,0,male,fMRI,T88,no,1,film,visual,affect,positive,experience,no,foreground,feeling,20,-30,-54,60,corrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,sad,negative,perception,yes,background,stimulus,21,44,22,-32,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,sad,negative,perception,yes,background,stimulus,21,48,-30,-30,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,sad,negative,perception,yes,background,stimulus,21,-20,-10,-18,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,sad,negative,perception,yes,background,stimulus,21,52,-62,12,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,22,42,42,-16,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,22,0,38,36,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,23,40,38,-12,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,anger,negative,perception,yes,background,stimulus,23,4,52,20,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,affect,negative,perception,yes,background,stimulus,24,40,16,-34,uncorrected
0,s_Blair1999,13,0,male,PET,MNI,no,0,faces,visual,affect,negative,perception,yes,background,stimulus,24,4,54,20,uncorrected
0,s_Blood1999,10,5,both,PET,T88,no,0,music,auditory,affect,negative,experience,yes,foreground,stimulus,25,25,-28,-21,uncorrected
0,s_Blood1999,10,5,both,PET,T88,no,0,music,auditory,affect,negative,experience,yes,foreground,stimulus,25,28,-37,-18,uncorrected
0,s_Blood1999,10,5,both,PET,T88,no,0,music,auditory,affect,negative,experience,yes,foreground,stimulus,25,50,12,-9,uncorrected
0,s_Blood1999,10,5,both,PET,T88,no,0,music,auditory,affect,negative,experience,yes,foreground,stimulus,25,-46,-9,5,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,20,34,-23,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,-8,-66,-18,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,9,-62,-18,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,4,-40,-17,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,-13,1,-5,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,3,-16,-2,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,32,15,3,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,-39,12,11,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,-1,32,15,uncorrected
0,s_Blood2001,10,5,both,PET,T88,yes,1,music,auditory,affect,positive,experience,no,background,MISSING,26,1,-2,63,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,-44,-43,-16,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,41,-40,-16,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,-25,-62,-13,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,-28,-9,-13,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,-34,-65,-9,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,-19,-3,-9,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,25,-3,-9,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,fear,negative,perception,no,MISSING,MISSING,27,25,-53,-6,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,happy,positive,perception,no,MISSING,MISSING,28,-47,-53,-13,uncorrected
0,s_Breiter1996,10,0,male,fMRI,T88,yes,0,faces,visual,happy,positive,perception,no,MISSING,MISSING,28,47,-53,-9,uncorrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,24,-75,-18,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,-3,-81,-6,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,-36,-24,0,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,33,-15,6,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,-9,-9,12,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,positive,experience,yes,foreground,feeling,29,-12,21,33,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,disgust,negative,experience,yes,foreground,feeling,30,-18,-9,-21,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,disgust,negative,experience,yes,foreground,feeling,30,21,-99,3,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,disgust,negative,experience,yes,foreground,feeling,30,33,-15,15,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,-33,-12,-21,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,-33,-87,-18,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,39,-87,-18,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,33,-15,-18,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,-21,9,-15,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,-48,-12,-12,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,45,-27,-9,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,21,-9,-6,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,3,-3,3,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,affect,mix,experience,yes,foreground,feeling,31,15,-24,45,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,33,-18,-21,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,42,6,-21,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,36,-90,-15,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,-33,-87,-15,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,30,-6,-15,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,15,60,-12,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,-9,6,0,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,0,-3,3,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,6,12,3,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,happy,positive,experience,yes,foreground,feeling,32,15,-18,42,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,39,-12,-27,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,-15,3,-12,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,-48,-12,-9,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,3,-3,3,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,9,18,33,corrected
0,s_Britton2006a,12,6,both,fMRI,MNI,yes,1,film,visual,sad,negative,experience,yes,foreground,feeling,33,15,-24,45,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,0,45,-24,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,-21,-6,-18,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,30,-78,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,24,-6,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,-24,-30,-3,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,34,15,30,-3,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,35,3,45,-21,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,35,-33,-60,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,35,-21,-6,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,35,24,-3,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,35,15,-30,-6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,36,30,-93,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,36,12,-75,12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,37,-39,18,-9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,37,60,-39,6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,37,-66,-6,9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,affect,mix,perception,yes,background,stimulus,37,0,30,30,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,38,30,-93,-15,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,affect,mix,experience,yes,background,stimulus,38,12,-75,12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,happy,positive,perception,yes,background,stimulus,39,-63,-15,6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,happy,positive,perception,yes,background,stimulus,39,63,-18,9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,happy,positive,perception,yes,background,stimulus,39,-30,6,9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,happy,positive,experience,yes,background,stimulus,40,-45,-72,-30,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,happy,positive,experience,yes,background,stimulus,40,54,-75,-3,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,-42,21,-21,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,51,12,-3,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,9,51,9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,63,-27,12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,0,-72,24,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,sad,negative,perception,yes,background,stimulus,41,0,30,30,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,sad,negative,experience,yes,background,stimulus,42,0,-90,0,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,33,-3,-24,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,-21,-21,-12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,-15,60,-12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,-39,18,-9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,57,-24,12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,anger,negative,perception,yes,background,stimulus,43,-63,-6,12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,anger,negative,experience,yes,background,stimulus,44,-21,-12,-12,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,anger,negative,experience,yes,background,stimulus,44,-42,24,6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,anger,negative,experience,yes,background,stimulus,44,-12,69,6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,stimulus,45,-18,-27,-9,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,stimulus,45,60,-33,0,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,stimulus,45,-36,15,6,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,stimulus,45,3,18,21,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,faces,visual,fear,negative,perception,yes,background,stimulus,45,0,6,30,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,yes,background,stimulus,46,9,-90,-3,corrected
0,s_Britton2006b,12,6,both,fMRI,MNI,yes,1,pictures,visual,fear,negative,experience,yes,background,stimulus,46,-18,-27,-3,corrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,sad,negative,perception,yes,background,MISSING,47,36,44,24,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,sad,negative,perception,yes,background,MISSING,48,4,-4,28,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,sad,negative,perception,yes,background,MISSING,48,40,8,28,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,happy,positive,perception,yes,background,MISSING,49,32,-28,28,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,affect,mix,perception,yes,background,MISSING,50,44,20,16,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,affect,mix,perception,yes,background,MISSING,50,-12,4,20,uncorrected
0,s_Buchanan2000,10,0,male,fMRI,T88,yes,0,words,auditory,affect,mix,perception,yes,background,MISSING,50,40,-48,32,uncorrected
0,s_Bystritsky2001,6,3,both,fMRI,MNI,yes,1,pers_event,imagery,affect,negative,experience,yes,foreground,feeling,51,14,-20,-12,uncorrected
0,s_Bystritsky2001,6,3,both,fMRI,MNI,yes,1,pers_event,imagery,affect,negative,experience,yes,foreground,feeling,51,-40,22,-12,uncorrected
0,s_Bystritsky2001,6,3,both,fMRI,MNI,yes,1,pers_event,imagery,affect,negative,experience,yes,foreground,feeling,51,-38,-36,-8,uncorrected
0,s_Bystritsky2001,6,3,both,fMRI,MNI,yes,1,pers_event,imagery,affect,negative,experience,yes,foreground,feeling,51,6,-36,-8,uncorrected
0,s_Calder2007,12,7,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,MISSING,52,48,10,-10,corrected
0,s_Calder2007,12,7,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,MISSING,52,-14,-2,-6,corrected
0,s_Calder2007,12,7,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,MISSING,52,22,10,44,uncorrected
0,s_Calder2007,12,7,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,MISSING,53,-14,-2,-8,corrected
0,s_Calder2007,12,7,both,fMRI,MNI,yes,1,pictures,visual,disgust,negative,experience,no,background,MISSING,53,44,-34,42,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,negative,experience,no,background,MISSING,54,0,34,-16,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,negative,experience,no,background,MISSING,54,7,20,-12,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,negative,experience,no,background,MISSING,54,-13,31,5,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,negative,experience,no,background,MISSING,54,49,19,17,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,negative,experience,no,background,MISSING,54,56,10,18,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,-40,18,-28,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,50,11,-24,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,-59,1,-15,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,35,19,11,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,11,33,21,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,-48,-9,39,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,-38,20,39,uncorrected
0,s_Canli1998,14,14,female,fMRI,T88,no,0,pictures,visual,affect,positive,experience,no,background,MISSING,55,-21,33,41,uncorrected
